#blinkered/dropped/1 words=3882
ABA	2	ia,wiki:eu,wikisource:eu	5,92,1
ABADEA	2	tat,wiki:eu,wikisource:eu	4,374,11
ABADEAREN	2	tat,wiki:eu,wikisource:eu	3,131,6
ABAILA	2	lz:eus_news_2019_30K,wiki:eu	1,4
ABAKANDO	2	ia,wiki:eu	1,1
ABAL	2	ia,wiki:eu,wikisource:eu	2,59,4
ABALA	2	lz:eus_web_2011_30K,wiki:eu,wikisource:eu	1,22,3
ABANDONU	2	lz:eus_news_2019_30K,lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,1,28,2
ABANGOARDIA	2	ia,wiki:eu,wikisource:eu	1,319,25
ABARASKA	2	web:zientzia.eus,wiki:eu,wikisource:eu	1,71,1
ABE	2	web:zientzia.eus,wiki:eu,wikisource:eu	110,401,20
ABEGITSU	2	lz:eus_newscrawl_2012_300K,wiki:eu	1,18
ABELTZAIN	2	ia,wiki:eu	2,181
ABELTZAINTZA	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,1048,5
ABEMARIA	2	ia,wikisource:eu	1,3
ABERATSAGO	2	ia,wiki:eu,wikisource:eu	1,42,10
ABERATSAGOA	2	ia,wiki:eu,wikisource:eu	2,96,17
ABERTZALETASUN	2	lz:eus_news_2019_30K,lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,1,178,11
ABES	2	ia,wiki:eu,wikisource:eu	3,13,2
ABESLARI	2	ia,wiki:eu,wikisource:eu	9,7213,1
ABIA	2	ia,wiki:eu,wikisource:eu	3,77,37
ABOKATURIK	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,15,2
ABORIGEN	2	web:zientzia.eus,wiki:eu	1,222
ABSTENTZIO	2	lz:eus_news_2020_30K,lz:eus_newscrawl_2012_300K,lz:eus_web_2011_30K,wiki:eu	2,1,1,80
ABSTINENTZIA	2	ia,wiki:eu,wikisource:eu	1,141,1
ABSTRAKZIO	2	ia,wiki:eu,wikisource:eu	1,318,38
ABSURDO	2	ia,wiki:eu,wikisource:eu	1,45,4
ABUSATU	2	tat,wiki:eu,wikisource:eu	2,37,8
ADAGIO	2	ia,wiki:eu	1,77
ADARDUN	2	ia,wiki:eu,wikisource:eu	2,64,1
ADATS	2	ia,wiki:eu,wikisource:eu	1,51,2
ADEITSU	2	lz:eus_news_2020_30K,wiki:eu,wikisource:eu	1,62,1
ADIA	2	ia,wiki:eu,wikisource:eu	1,19,1
ADIMENA	2	ia,wiki:eu,wikisource:eu	1,652,203
ADIMENDUN	2	web:zientzia.eus,wiki:eu,wikisource:eu	2,165,6
ADISKIDANTZA	2	ia,wiki:eu,wikisource:eu	1,33,11
ADJEKTIBO	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	2,382,2
ADMINISTRATZAILE	2	ia,wiki:eu,wikisource:eu	1,763,7
ADOPTATU	2	ia,wiki:eu,wikisource:eu	1,404,3
ADORETU	2	ia,wiki:eu,wikisource:eu	1,31,7
ADRENALINA	2	ia,wiki:eu	1,103
ADVANTAGE	2	ia,wiki:eu	3,14
ADVICE	2	ia,wiki:eu	20,35
AEROBIK	2	ia,wiki:eu	1,3
AERODINAMIKA	2	tat,wiki:eu	1,96
AERODROMO	2	ia,wiki:eu	1,89
AFAL	2	ia,wiki:eu,wikisource:eu	1,9,3
AGE	2	ia,wiki:eu,wikisource:eu	34,1154,22
AGENT	2	ia,wiki:eu	7,123
AGERIKO	2	lz:eus_newscrawl_2012_300K,lz:eus_web_2011_30K,wiki:eu,wikisource:eu	2,1,427,72
AGINPIDE	2	ia,wiki:eu,wikisource:eu	2,290,34
AGO	2	ia,wiki:eu,wikisource:eu	160,106,24
AGOR	2	ia,wiki:eu,wikisource:eu	3,28,9
AGORA	2	ia,wiki:eu	1,200
AHABIA	2	ia,wiki:eu	1,83
AHALKE	2	ia,wiki:eu,wikisource:eu	3,3,33
AHAPEKA	2	ia,wiki:eu,wikisource:eu	2,6,1
AHARRAUSI	2	ia,wiki:eu,wikisource:eu	2,22,1
AHATE	2	ia,wiki:eu,wikisource:eu	1,554,3
AHATZ	2	ia,wiki:eu,wikisource:eu	1,2,3
AHIZPAREKIN	2	ia,wiki:eu	2,485
AHIZPAREN	2	lz:eus_news_2019_30K,lz:eus_news_2020_30K,wiki:eu,wikisource:eu	1,1,277,1
AHIZPARIK	2	lz:eus_newscrawl_2012_300K,wiki:eu	1,8
AHIZPEN	2	ia,wiki:eu	1,365
AIERU	2	ia,wiki:eu,wikisource:eu	3,119,7
AINA	2	ia,wiki:eu,wikisource:eu	20,67,1
AINGURA	2	ia,wiki:eu,wikisource:eu	2,193,11
AITABITXI	2	ia,wiki:eu,wikisource:eu	1,101,1
AITAGINARREBA	2	ia,wiki:eu,wikisource:eu	1,177,10
AITAGINARREBAK	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,46,2
AITAGINARREBAREN	2	ia,wiki:eu,wikisource:eu	1,58,2
AITARIK	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,46,6
AITATASUN	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,60,2
AITATXI	2	ia,wiki:eu,wikisource:eu	1,22,1
AITONAK	2	ia,wiki:eu,wikisource:eu	1,318,2
AITONAREKIN	2	lz:eus_news_2020_30K,wiki:eu	1,77
AITONAREN	2	lz:eus_news_2019_30K,lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,1,319,2
AITONEN	2	web:zientzia.eus,wiki:eu,wikisource:eu	1,100,16
AITZINA	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,282,44
AITZUR	2	ia,wiki:eu,wikisource:eu	3,33,7
AIZKOLARI	2	lz:eus_news_2019_30K,wiki:eu	3,184
AIZKORA	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	1,508,17
AIZTO	2	ia,wiki:eu,wikisource:eu	3,128,6
AIZTOA	2	tat,wiki:eu,wikisource:eu	1,53,1
AKER	2	ia,wiki:eu,wikisource:eu	3,105,14
AKROBATA	2	ia,wiki:eu,wikisource:eu	1,68,2
ALABARI	2	lz:eus_newscrawl_2012_300K,wiki:eu,wikisource:eu	2,342,6
